epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,9160.13,0.55376,0.85722,0.26297,0.49709,0.3988,0.35369,0.23328,0.45757,0.86819,0.26337,0.0005941,0.0005941,0.0005941
43,9376.72,0.55444,0.84383,0.26435,0.3884,0.39294,0.36749,0.2432,0.4711,0.82831,0.27044,0.0005842,0.0005842,0.0005842
44,9592.69,0.54128,0.85393,0.26186,0.45011,0.38402,0.35207,0.23392,0.46547,0.84664,0.26354,0.0005743,0.0005743,0.0005743
45,9808.57,0.53365,0.85221,0.25646,0.55667,0.39069,0.36622,0.24076,0.45156,0.84981,0.25854,0.0005644,0.0005644,0.0005644
46,10025.3,0.54346,0.83068,0.26121,0.59437,0.38421,0.37663,0.25136,0.46371,0.81782,0.26058,0.0005545,0.0005545,0.0005545
47,10242.3,0.53477,0.8397,0.25657,0.46578,0.44458,0.41205,0.26881,0.4534,0.82085,0.2545,0.0005446,0.0005446,0.0005446
48,10459.6,0.53858,0.81384,0.25533,0.43282,0.43,0.40239,0.27365,0.45835,0.80558,0.26192,0.0005347,0.0005347,0.0005347
49,10676.6,0.52835,0.82138,0.25096,0.58913,0.42495,0.40068,0.27106,0.4622,0.79393,0.26441,0.0005248,0.0005248,0.0005248
50,10890.5,0.52816,0.79704,0.24569,0.60173,0.41256,0.41337,0.27509,0.4561,0.78423,0.26245,0.0005149,0.0005149,0.0005149
51,11102.7,0.5273,0.8083,0.25036,0.52176,0.40081,0.40545,0.27268,0.45853,0.78996,0.26159,0.000505,0.000505,0.000505
52,11314.6,0.52015,0.79564,0.24836,0.55938,0.42767,0.42015,0.28347,0.45499,0.79397,0.26141,0.0004951,0.0004951,0.0004951
53,11528.6,0.5328,0.79716,0.25321,0.60177,0.43816,0.41856,0.28575,0.45028,0.79803,0.2577,0.0004852,0.0004852,0.0004852
54,11741.7,0.52088,0.79347,0.2452,0.53526,0.44028,0.43479,0.28577,0.46473,0.76842,0.27056,0.0004753,0.0004753,0.0004753
55,11956.3,0.52765,0.77976,0.24881,0.62636,0.41126,0.42323,0.28992,0.46418,0.75836,0.27106,0.0004654,0.0004654,0.0004654
56,12170.7,0.51376,0.7761,0.24226,0.48197,0.47921,0.44186,0.29916,0.45667,0.75859,0.2659,0.0004555,0.0004555,0.0004555
57,12385.6,0.50729,0.7851,0.24152,0.61898,0.41845,0.44316,0.30666,0.4411,0.77867,0.25252,0.0004456,0.0004456,0.0004456
58,12601.1,0.50786,0.76995,0.24081,0.63047,0.4265,0.45689,0.31166,0.45503,0.74698,0.26267,0.0004357,0.0004357,0.0004357
59,12816.4,0.50886,0.7676,0.2409,0.53503,0.45535,0.44198,0.29495,0.45714,0.76097,0.26443,0.0004258,0.0004258,0.0004258
60,13048.3,0.51011,0.7677,0.2391,0.60604,0.43763,0.45314,0.30521,0.44806,0.75448,0.26111,0.0004159,0.0004159,0.0004159
61,13287.3,0.51024,0.75665,0.23689,0.55515,0.47575,0.45387,0.31132,0.44792,0.75124,0.25624,0.000406,0.000406,0.000406
62,13533.8,0.50882,0.74297,0.23731,0.5906,0.45067,0.46337,0.31415,0.44322,0.74965,0.2574,0.0003961,0.0003961,0.0003961
63,13774.6,0.49121,0.77026,0.23626,0.56614,0.45029,0.45807,0.31598,0.44549,0.74712,0.25757,0.0003862,0.0003862,0.0003862
64,14017.2,0.49705,0.75386,0.23313,0.65747,0.43272,0.46498,0.32321,0.449,0.72972,0.26458,0.0003763,0.0003763,0.0003763
65,14260.2,0.4905,0.74831,0.23158,0.5755,0.46613,0.4779,0.32582,0.43615,0.75112,0.25024,0.0003664,0.0003664,0.0003664
66,14505.6,0.49052,0.75647,0.23275,0.46406,0.5029,0.46715,0.31826,0.43834,0.74544,0.24807,0.0003565,0.0003565,0.0003565
67,14753.3,0.48856,0.73547,0.22823,0.51439,0.51999,0.50195,0.33723,0.44255,0.73523,0.258,0.0003466,0.0003466,0.0003466
68,14997.7,0.48864,0.73498,0.22715,0.61499,0.47054,0.47749,0.32664,0.4337,0.74369,0.24623,0.0003367,0.0003367,0.0003367
69,15240.5,0.49045,0.74344,0.2295,0.59088,0.4676,0.4763,0.32507,0.436,0.73646,0.25243,0.0003268,0.0003268,0.0003268
70,15486,0.47887,0.74916,0.23038,0.56093,0.47245,0.49366,0.33518,0.43522,0.72889,0.25336,0.0003169,0.0003169,0.0003169
