epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,9479.7,0.58698,0.86257,0.27722,0.50515,0.33758,0.32325,0.20746,0.47548,0.90468,0.26863,0.008614,0.008614,0.008614
44,9699.93,0.58995,0.85979,0.28043,0.49999,0.33685,0.31673,0.20002,0.47242,0.90599,0.26023,0.008581,0.008581,0.008581
45,9919.66,0.57002,0.85863,0.27265,0.5015,0.37139,0.33774,0.21729,0.46435,0.89239,0.25759,0.008548,0.008548,0.008548
46,10141.4,0.58226,0.85115,0.27413,0.53112,0.35607,0.33445,0.21688,0.46372,0.89382,0.25925,0.008515,0.008515,0.008515
47,10360.1,0.57851,0.85614,0.27265,0.48105,0.3819,0.32889,0.20989,0.46586,0.89411,0.25708,0.008482,0.008482,0.008482
48,10581.5,0.58096,0.84916,0.27152,0.53003,0.34724,0.32761,0.20912,0.48069,0.88651,0.26959,0.008449,0.008449,0.008449
49,10805,0.57377,0.84476,0.26809,0.5273,0.36877,0.34133,0.22176,0.46985,0.86707,0.26374,0.008416,0.008416,0.008416
50,11025.4,0.58057,0.83315,0.26604,0.5242,0.36609,0.34284,0.21985,0.46376,0.87737,0.26125,0.008383,0.008383,0.008383
51,11244.9,0.56873,0.84863,0.26796,0.52083,0.38472,0.34318,0.2226,0.4572,0.8678,0.25606,0.00835,0.00835,0.00835
52,11465.3,0.56837,0.83663,0.26883,0.53482,0.35531,0.34476,0.22132,0.47551,0.86433,0.26603,0.008317,0.008317,0.008317
53,11685.7,0.57195,0.8253,0.26715,0.43719,0.42796,0.36865,0.24069,0.46291,0.86414,0.26087,0.008284,0.008284,0.008284
54,11904,0.55783,0.83048,0.2609,0.55024,0.39276,0.37447,0.24538,0.4493,0.86494,0.25126,0.008251,0.008251,0.008251
55,12124.5,0.56234,0.82454,0.26392,0.4532,0.41867,0.37829,0.24591,0.46045,0.85465,0.2581,0.008218,0.008218,0.008218
56,12344.3,0.5589,0.82332,0.26023,0.53573,0.37897,0.37126,0.24119,0.45634,0.85418,0.25201,0.008185,0.008185,0.008185
57,12563.1,0.55539,0.82403,0.26363,0.45764,0.44294,0.38774,0.25634,0.45805,0.84256,0.26003,0.008152,0.008152,0.008152
58,12781,0.54748,0.81749,0.25619,0.55472,0.36879,0.36923,0.23876,0.46609,0.84775,0.26396,0.008119,0.008119,0.008119
59,13000.7,0.55352,0.81405,0.25796,0.49912,0.4411,0.40013,0.26272,0.45286,0.84507,0.25279,0.008086,0.008086,0.008086
60,13218.9,0.54966,0.80736,0.25779,0.53848,0.38749,0.37547,0.24482,0.45839,0.83461,0.25948,0.008053,0.008053,0.008053
61,13435.5,0.5457,0.80649,0.2511,0.55484,0.39344,0.38891,0.2521,0.46014,0.84138,0.25974,0.00802,0.00802,0.00802
62,13654.7,0.55534,0.80165,0.25307,0.53191,0.40797,0.38568,0.25103,0.45455,0.83723,0.25835,0.007987,0.007987,0.007987
63,13875.5,0.54797,0.80377,0.25579,0.52247,0.44111,0.40071,0.26417,0.44966,0.82755,0.24844,0.007954,0.007954,0.007954
64,14084,0.5408,0.80456,0.25113,0.55991,0.41575,0.39988,0.25887,0.45899,0.82611,0.26481,0.007921,0.007921,0.007921
65,14268.2,0.53446,0.80354,0.25051,0.51121,0.41476,0.39045,0.25569,0.45124,0.8378,0.25629,0.007888,0.007888,0.007888
66,14452.5,0.55016,0.80042,0.25776,0.51064,0.45827,0.41143,0.26928,0.44866,0.8224,0.25389,0.007855,0.007855,0.007855
67,14637.6,0.54703,0.78717,0.24901,0.45591,0.45853,0.40707,0.26552,0.4537,0.82435,0.26084,0.007822,0.007822,0.007822
68,14822,0.5275,0.79853,0.24423,0.48766,0.43435,0.41042,0.27016,0.44155,0.83041,0.24852,0.007789,0.007789,0.007789
69,15006.8,0.53343,0.79627,0.24697,0.45163,0.42019,0.4111,0.27069,0.45266,0.80759,0.25319,0.007756,0.007756,0.007756
70,15191.6,0.53494,0.79638,0.25161,0.40915,0.45224,0.41878,0.27057,0.44194,0.81266,0.24728,0.007723,0.007723,0.007723
71,15376.7,0.52642,0.78977,0.24655,0.52978,0.42827,0.42598,0.27839,0.44539,0.81326,0.25677,0.00769,0.00769,0.00769
72,15560.3,0.52976,0.78417,0.24486,0.58655,0.41746,0.4122,0.27193,0.44414,0.81016,0.24752,0.007657,0.007657,0.007657
73,15743.4,0.52964,0.78163,0.24342,0.52144,0.46002,0.42869,0.2851,0.44578,0.79528,0.25476,0.007624,0.007624,0.007624
74,15927.9,0.51414,0.78845,0.24262,0.52448,0.44498,0.425,0.27951,0.4466,0.79579,0.24891,0.007591,0.007591,0.007591
75,16113.3,0.52222,0.77316,0.23925,0.56273,0.43896,0.42822,0.27964,0.44127,0.79545,0.25117,0.007558,0.007558,0.007558
76,16298.2,0.52353,0.77178,0.24216,0.56488,0.42997,0.42155,0.28101,0.44522,0.79267,0.25206,0.007525,0.007525,0.007525
77,16482.5,0.51926,0.77584,0.24247,0.56681,0.45972,0.4421,0.29201,0.4354,0.78803,0.24998,0.007492,0.007492,0.007492
78,16665.6,0.50757,0.78296,0.23974,0.53112,0.45078,0.43955,0.29609,0.43528,0.79274,0.24778,0.007459,0.007459,0.007459
79,16849.8,0.52432,0.77305,0.24092,0.56475,0.44524,0.43225,0.28331,0.43985,0.79614,0.24536,0.007426,0.007426,0.007426
80,17034.3,0.52832,0.77002,0.24294,0.45944,0.51904,0.45044,0.29055,0.43951,0.78494,0.25266,0.007393,0.007393,0.007393
81,17217.5,0.52793,0.76544,0.24535,0.53407,0.46756,0.43249,0.28392,0.43549,0.79735,0.2479,0.00736,0.00736,0.00736
