epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
81,13776.7,0.48134,0.77722,0.24692,0.39981,0.50227,0.41913,0.27205,0.46047,0.8029,0.25733,0.000376688,0.000376688,0.000376688
82,13944.1,0.4786,0.76555,0.24102,0.38888,0.48698,0.39309,0.25898,0.45232,0.81278,0.24811,0.000359839,0.000359839,0.000359839
83,14111.5,0.47064,0.76347,0.24248,0.45576,0.47291,0.42721,0.27494,0.4533,0.80824,0.2498,0.000343258,0.000343258,0.000343258
84,14278.3,0.47146,0.76297,0.24166,0.47198,0.47604,0.42692,0.26894,0.45312,0.81995,0.25302,0.000326958,0.000326958,0.000326958
85,14445.8,0.47411,0.75204,0.24597,0.45745,0.4516,0.4094,0.26648,0.45636,0.80453,0.25472,0.000310947,0.000310947,0.000310947
86,14613.6,0.4746,0.75704,0.23999,0.4361,0.47902,0.41708,0.27226,0.45305,0.81329,0.25248,0.000295239,0.000295239,0.000295239
87,14785.1,0.47352,0.75051,0.23649,0.45591,0.42854,0.40848,0.26539,0.45014,0.81113,0.2482,0.000279843,0.000279843,0.000279843
88,14958.1,0.47253,0.74509,0.24097,0.48069,0.4419,0.41863,0.26952,0.45546,0.79822,0.25514,0.00026477,0.00026477,0.00026477
89,15130.8,0.46881,0.74829,0.23949,0.44487,0.45513,0.40641,0.26895,0.44937,0.80538,0.24778,0.00025003,0.00025003,0.00025003
90,15303.6,0.46776,0.74742,0.23954,0.46539,0.44696,0.42212,0.27163,0.45109,0.79659,0.24736,0.000235633,0.000235633,0.000235633
91,15475.8,0.46359,0.7377,0.23711,0.52358,0.45337,0.45937,0.29781,0.45403,0.79178,0.2501,0.00022159,0.00022159,0.00022159
92,15643.2,0.46461,0.73811,0.23558,0.47195,0.49374,0.45658,0.2929,0.45577,0.7838,0.25192,0.00020791,0.00020791,0.00020791
93,15810,0.46856,0.73396,0.23494,0.46043,0.46656,0.44089,0.28666,0.45354,0.80061,0.25172,0.000194602,0.000194602,0.000194602
94,15977.2,0.46619,0.73191,0.23768,0.45199,0.47154,0.40993,0.26789,0.45133,0.79879,0.24956,0.000181676,0.000181676,0.000181676
95,16147.8,0.46067,0.73398,0.23576,0.45618,0.46486,0.43472,0.28254,0.44525,0.79508,0.24125,0.00016914,0.00016914,0.00016914
96,16320.6,0.45828,0.72338,0.23576,0.45595,0.47387,0.43288,0.27982,0.44959,0.7915,0.24691,0.000157003,0.000157003,0.000157003
97,16488.7,0.45594,0.72179,0.23295,0.44795,0.51412,0.44337,0.28779,0.44873,0.78808,0.24773,0.000145272,0.000145272,0.000145272
98,16656.7,0.4631,0.71852,0.23634,0.49138,0.46648,0.45328,0.29645,0.45295,0.78954,0.25129,0.000133958,0.000133958,0.000133958
99,16825.9,0.45531,0.71128,0.23365,0.47574,0.49811,0.46051,0.29698,0.45008,0.78325,0.25072,0.000123066,0.000123066,0.000123066
100,16994.1,0.45678,0.7128,0.23208,0.49843,0.47481,0.44507,0.29063,0.45198,0.78072,0.25034,0.000112604,0.000112604,0.000112604
101,17162.4,0.4565,0.70731,0.23609,0.49379,0.46421,0.44385,0.28668,0.45154,0.77976,0.25197,0.00010258,0.00010258,0.00010258
102,17330.9,0.45989,0.70431,0.23255,0.53965,0.45786,0.46242,0.29987,0.44868,0.78011,0.24971,9.30008e-05,9.30008e-05,9.30008e-05
103,17499.1,0.4532,0.70792,0.22887,0.53223,0.45497,0.47422,0.30621,0.44761,0.77879,0.25311,8.38725e-05,8.38725e-05,8.38725e-05
104,17668.6,0.45557,0.70457,0.23355,0.52064,0.46323,0.46953,0.30479,0.45,0.77872,0.2516,7.52014e-05,7.52014e-05,7.52014e-05
105,17839.9,0.45089,0.70663,0.23441,0.48615,0.45733,0.46203,0.30167,0.44932,0.78171,0.2508,6.69936e-05,6.69936e-05,6.69936e-05
106,18010,0.45338,0.69999,0.23383,0.48352,0.50314,0.47399,0.30941,0.44711,0.78048,0.24845,5.92547e-05,5.92547e-05,5.92547e-05
107,18178.7,0.4527,0.7008,0.23099,0.51503,0.47494,0.47732,0.31258,0.44856,0.7783,0.2514,5.199e-05,5.199e-05,5.199e-05
